label,mode,weight,kernel,strength,min_conf,gate_threshold,gate_low_scale,expanded_nodes,search_time_ms,end_to_end_ms,path_length_m,path_points,delta_vs_baseline
learned_spike_safe,learned_spike_safe,0.2,3,1.0,0.1,0.2,0.5,2413,65.81378699956986,513.2514269998865,49.14213562373098,181,-418
learned_spike_safe,learned_spike_safe,0.2,3,0.75,0.05,0.15,0.5,2413,65.83168700035458,513.2693270006712,49.14213562373098,181,-418
learned_spike_safe,learned_spike_safe,0.25,5,0.5,0.2,0.2,0.5,2413,65.98712899995007,513.4247690002667,49.14213562373098,181,-418
learned_spike_safe,learned_spike_safe,0.2,3,1.0,0.2,0.2,0.5,2413,66.4953779996722,513.9330179999888,49.14213562373098,181,-418
learned_spike_safe,learned_spike_safe,0.2,3,1.0,0.2,0.15,0.5,2413,66.53695499971946,513.9745950000361,49.14213562373098,181,-418
learned_spike_safe,learned_spike_safe,0.2,3,0.75,0.1,0.15,0.5,2413,67.32149799972831,514.7591380000449,49.14213562373098,181,-418
learned_spike_safe,learned_spike_safe,0.2,3,1.0,0.1,0.15,0.5,2413,67.38286800009519,514.8205080004118,49.14213562373098,181,-418
learned_spike_safe,learned_spike_safe,0.2,3,1.0,0.05,0.15,0.5,2413,68.07490499977575,515.5125450000924,49.14213562373098,181,-418
learned_spike_safe,learned_spike_safe,0.2,3,0.75,0.05,0.2,0.5,2413,69.59907500004192,517.0367150003585,49.14213562373098,181,-418
learned_spike_safe,learned_spike_safe,0.2,3,0.75,0.2,0.2,0.5,2413,70.23795200075256,517.6755920010692,49.14213562373098,181,-418
learned_spike_safe,learned_spike_safe,0.25,5,0.5,0.1,0.2,0.5,2413,71.73885400061408,519.1764940009307,49.14213562373098,181,-418
learned_spike_safe,learned_spike_safe,0.25,5,0.5,0.2,0.15,0.5,2413,73.84143800027232,521.2790780005889,49.14213562373098,181,-418
learned_spike_safe,learned_spike_safe,0.2,3,0.75,0.2,0.15,0.5,2413,74.56520300002012,522.0028430003367,49.14213562373098,181,-418
learned_spike_safe,learned_spike_safe,0.25,5,0.5,0.05,0.2,0.5,2413,75.76291999976092,523.2005600000775,49.14213562373098,181,-418
learned_spike_safe,learned_spike_safe,0.2,3,0.75,0.1,0.2,0.5,2413,86.19435999935376,533.6319999996704,49.14213562373098,181,-418
learned_spike_safe,learned_spike_safe,0.25,5,0.5,0.05,0.15,0.5,2413,106.41128899987962,553.8489290001962,49.14213562373098,181,-418
learned_spike_safe,learned_spike_safe,0.25,3,0.75,0.05,0.15,0.5,2418,63.63406499986013,511.07170500017673,49.14213562373098,181,-413
learned_spike_safe,learned_spike_safe,0.25,3,0.75,0.2,0.15,0.5,2418,64.09485099993617,511.5324910002528,49.14213562373098,181,-413
learned_spike_safe,learned_spike_safe,0.25,3,1.0,0.05,0.15,0.5,2418,64.59361600082048,512.0312560011371,49.14213562373098,181,-413
learned_spike_safe,learned_spike_safe,0.25,3,0.75,0.1,0.2,0.5,2418,66.94327500008512,514.3809150004017,49.14213562373098,181,-413
learned_spike_safe,learned_spike_safe,0.25,3,1.0,0.1,0.2,0.5,2418,67.14259699947434,514.5802369997909,49.14213562373098,181,-413
learned_spike_safe,learned_spike_safe,0.25,3,0.75,0.1,0.15,0.5,2418,71.61216900021827,519.0498090005349,49.14213562373098,181,-413
learned_spike_safe,learned_spike_safe,0.25,3,0.75,0.05,0.2,0.5,2418,72.6182759999574,520.055916000274,49.14213562373098,181,-413
learned_spike_safe,learned_spike_safe,0.25,3,0.75,0.2,0.2,0.5,2418,72.62046899995767,520.0581090002743,49.14213562373098,181,-413
learned_spike_safe,learned_spike_safe,0.25,3,1.0,0.05,0.2,0.5,2418,73.24230699941836,520.679946999735,49.14213562373098,181,-413
learned_spike_safe,learned_spike_safe,0.25,3,1.0,0.2,0.2,0.5,2418,77.28878400030226,524.7264240006189,49.14213562373098,181,-413
learned_spike_safe,learned_spike_safe,0.25,3,1.0,0.1,0.15,0.5,2418,89.07858700058569,536.5162270009023,49.14213562373098,181,-413
learned_spike_safe,learned_spike_safe,0.25,3,1.0,0.2,0.15,0.5,2418,94.03741999994963,541.4750600002662,49.14213562373098,181,-413
learned,learned,0.25,0,0.0,0.0,0.0,1.0,2444,73.39899099952163,520.8366309998382,49.14213562373098,181,-387
none,none,0.25,0,0.0,0.0,0.0,1.0,2468,65.47799299914914,512.9156329994657,49.14213562373098,181,-363
learned_spike,learned_spike,0.35,5,1.0,0.2,0.0,1.0,2477,69.64148600036424,517.0791260006808,49.14213562373098,181,-354
learned_spike,learned_spike,0.35,5,1.0,0.05,0.0,1.0,2477,72.33716900009313,519.7748090004097,49.14213562373098,181,-354
learned_spike,learned_spike,0.35,5,1.0,0.1,0.0,1.0,2477,73.9889630003745,521.4266030006911,49.14213562373098,181,-354
learned_spike,learned_spike,0.35,5,0.5,0.1,0.0,1.0,2479,70.03639399954409,517.4740339998607,49.14213562373098,181,-352
learned_spike,learned_spike,0.35,5,0.5,0.2,0.0,1.0,2479,71.74664499962091,519.1842849999375,49.14213562373098,181,-352
learned_spike,learned_spike,0.35,5,0.5,0.05,0.0,1.0,2479,75.79703200008225,523.2346720003989,49.14213562373098,181,-352
learned_spike,learned_spike,0.35,5,0.75,0.05,0.0,1.0,2482,69.6532620004291,517.0909020007457,49.14213562373098,181,-349
learned_spike,learned_spike,0.35,5,0.75,0.2,0.0,1.0,2482,69.7405950004395,517.1782350007561,49.14213562373098,181,-349
learned_spike,learned_spike,0.35,5,0.75,0.1,0.0,1.0,2482,70.207918000051,517.6455580003676,49.14213562373098,181,-349
learned_spike,learned_spike,0.35,3,0.5,0.05,0.0,1.0,2486,67.67224999930477,515.1098899996214,49.14213562373098,181,-345
learned_spike,learned_spike,0.35,3,0.5,0.1,0.0,1.0,2486,69.80279999970662,517.2404400000232,49.14213562373098,181,-345
learned_spike,learned_spike,0.35,3,0.5,0.2,0.0,1.0,2486,74.57577299919649,522.0134129995131,49.14213562373098,181,-345
learned_spike,learned_spike,0.35,3,0.75,0.1,0.0,1.0,2488,70.75955100026476,518.1971910005814,49.14213562373098,181,-343
learned_spike,learned_spike,0.35,3,0.75,0.05,0.0,1.0,2488,71.28191500032699,518.7195550006436,49.14213562373098,181,-343
learned_spike,learned_spike,0.35,3,0.75,0.2,0.0,1.0,2488,76.2562469999466,523.6938870002632,49.14213562373098,181,-343
learned_spike,learned_spike,0.35,3,1.0,0.1,0.0,1.0,2495,70.60104900028819,518.0386890006048,49.14213562373098,181,-336
learned_spike,learned_spike,0.35,3,1.0,0.05,0.0,1.0,2495,74.04592999955639,521.483569999873,49.14213562373098,181,-336
learned_spike,learned_spike,0.35,3,1.0,0.2,0.0,1.0,2495,78.2456609995279,525.6833009998445,49.14213562373098,181,-336
learned_spike_safe,learned_spike_safe,0.35,5,1.0,0.2,0.2,0.5,2500,68.71027099987259,516.1479110001892,49.14213562373098,181,-331
learned_spike_safe,learned_spike_safe,0.35,5,1.0,0.2,0.15,0.5,2500,70.29360999968048,517.7312499999971,49.14213562373098,181,-331
learned_spike_safe,learned_spike_safe,0.35,5,1.0,0.1,0.2,0.5,2500,71.64957399982086,519.0872140001375,49.14213562373098,181,-331
learned_spike_safe,learned_spike_safe,0.35,5,1.0,0.1,0.15,0.5,2500,74.24025900036213,521.6778990006787,49.14213562373098,181,-331
learned_spike_safe,learned_spike_safe,0.35,5,1.0,0.05,0.2,0.5,2500,95.12850699957198,542.5661469998886,49.14213562373098,181,-331
learned_spike_safe,learned_spike_safe,0.35,5,1.0,0.05,0.15,0.5,2500,129.99624799977028,577.4338880000869,49.14213562373098,181,-331
learned_spike_safe,learned_spike_safe,0.35,5,0.75,0.2,0.15,0.5,2504,68.65913300043758,516.0967730007542,49.14213562373098,181,-327
learned_spike_safe,learned_spike_safe,0.35,5,0.75,0.1,0.2,0.5,2504,70.50294100008614,517.9405810004027,49.14213562373098,181,-327
learned_spike_safe,learned_spike_safe,0.35,5,0.75,0.05,0.2,0.5,2504,70.64194600025075,518.0795860005674,49.14213562373098,181,-327
learned_spike_safe,learned_spike_safe,0.35,5,0.75,0.1,0.15,0.5,2504,70.69434599998203,518.1319860002986,49.14213562373098,181,-327
learned_spike_safe,learned_spike_safe,0.35,5,0.75,0.05,0.15,0.5,2504,70.70843299970875,518.1460730000254,49.14213562373098,181,-327
learned_spike_safe,learned_spike_safe,0.35,5,0.75,0.2,0.2,0.5,2504,74.2456210000455,521.6832610003621,49.14213562373098,181,-327
learned_spike_safe,learned_spike_safe,0.35,3,0.5,0.1,0.15,0.5,2506,69.33376100005262,516.7714010003692,49.14213562373098,181,-325
learned_spike_safe,learned_spike_safe,0.35,3,0.5,0.1,0.2,0.5,2506,69.47357099943474,516.9112109997513,49.14213562373098,181,-325
learned_spike_safe,learned_spike_safe,0.35,3,0.5,0.05,0.2,0.5,2506,69.48713200017664,516.9247720004932,49.14213562373098,181,-325
learned_spike_safe,learned_spike_safe,0.35,3,0.5,0.05,0.15,0.5,2506,70.02228399960586,517.4599239999225,49.14213562373098,181,-325
learned_spike_safe,learned_spike_safe,0.35,3,0.75,0.2,0.15,0.5,2506,71.74700599989592,519.1846460002125,49.14213562373098,181,-325
learned_spike_safe,learned_spike_safe,0.35,3,0.75,0.2,0.2,0.5,2506,71.99436999962927,519.4320099999459,49.14213562373098,181,-325
learned_spike_safe,learned_spike_safe,0.35,3,0.75,0.05,0.2,0.5,2506,72.44337299925974,519.8810129995763,49.14213562373098,181,-325
learned_spike_safe,learned_spike_safe,0.35,3,0.75,0.05,0.15,0.5,2506,72.46135300010792,519.8989930004245,49.14213562373098,181,-325
learned_spike_safe,learned_spike_safe,0.35,3,0.5,0.2,0.15,0.5,2506,73.9492729999256,521.3869130002422,49.14213562373098,181,-325
learned_spike_safe,learned_spike_safe,0.35,3,0.75,0.1,0.2,0.5,2506,75.69345699994301,523.1310970002596,49.14213562373098,181,-325
learned_spike_safe,learned_spike_safe,0.35,3,0.5,0.2,0.2,0.5,2506,76.50167500014504,523.9393150004616,49.14213562373098,181,-325
learned_spike_safe,learned_spike_safe,0.35,3,0.75,0.1,0.15,0.5,2506,78.49686900044617,525.9345090007628,49.14213562373098,181,-325
learned_spike_safe,learned_spike_safe,0.35,3,1.0,0.1,0.15,0.5,2507,67.66022100055125,515.0978610008679,49.14213562373098,181,-324
learned_spike_safe,learned_spike_safe,0.35,3,1.0,0.05,0.15,0.5,2507,70.63104000008025,518.0686800003969,49.14213562373098,181,-324
learned_spike_safe,learned_spike_safe,0.35,3,1.0,0.05,0.2,0.5,2507,70.66337099968223,518.1010109999988,49.14213562373098,181,-324
learned_spike_safe,learned_spike_safe,0.35,3,1.0,0.1,0.2,0.5,2507,72.80008199995791,520.2377220002745,49.14213562373098,181,-324
learned_spike_safe,learned_spike_safe,0.35,3,1.0,0.2,0.2,0.5,2507,73.43742099965311,520.8750609999697,49.14213562373098,181,-324
learned_spike_safe,learned_spike_safe,0.35,3,1.0,0.2,0.15,0.5,2507,78.57882399912341,526.01646399944,49.14213562373098,181,-324
learned_spike_safe,learned_spike_safe,0.35,5,0.5,0.05,0.2,0.5,2510,69.84018300045136,517.277823000768,49.14213562373098,181,-321
learned_spike_safe,learned_spike_safe,0.35,5,0.5,0.05,0.15,0.5,2510,70.09760499931872,517.5352449996353,49.14213562373098,181,-321
learned_spike_safe,learned_spike_safe,0.35,5,0.5,0.1,0.15,0.5,2510,70.11258900001849,517.5502290003351,49.14213562373098,181,-321
learned_spike_safe,learned_spike_safe,0.35,5,0.5,0.2,0.15,0.5,2510,71.25040399932914,518.6880439996457,49.14213562373098,181,-321
learned_spike_safe,learned_spike_safe,0.35,5,0.5,0.1,0.2,0.5,2510,71.43038300000626,518.8680230003229,49.14213562373098,181,-321
learned_spike_safe,learned_spike_safe,0.35,5,0.5,0.2,0.2,0.5,2510,73.20235800034425,520.6399980006609,49.14213562373098,181,-321
learned,learned,0.35,0,0.0,0.0,0.0,1.0,2520,74.69211799980258,522.1297580001192,49.14213562373098,181,-311
learned_spike,learned_spike,0.5,5,1.0,0.2,0.0,1.0,2526,72.79357900006289,520.2312190003795,49.14213562373098,181,-305
learned_spike,learned_spike,0.5,5,1.0,0.05,0.0,1.0,2526,73.3337700003176,520.7714100006342,49.14213562373098,181,-305
learned_spike,learned_spike,0.5,5,1.0,0.1,0.0,1.0,2526,95.36099600063608,542.7986360009527,49.14213562373098,181,-305
learned_spike,learned_spike,0.5,5,0.5,0.1,0.0,1.0,2531,77.65555500009214,525.0931950004087,49.14213562373098,181,-300
learned_spike,learned_spike,0.5,5,0.5,0.2,0.0,1.0,2531,78.38972999979887,525.8273700001155,49.14213562373098,181,-300
learned_spike,learned_spike,0.5,5,0.5,0.05,0.0,1.0,2531,78.9724030000798,526.4100430003964,49.14213562373098,181,-300
learned_spike,learned_spike,0.5,5,0.75,0.2,0.0,1.0,2533,72.05963800061,519.4972780009266,49.14213562373098,181,-298
learned_spike,learned_spike,0.5,5,0.75,0.1,0.0,1.0,2533,74.26031999966654,521.6979599999831,49.14213562373098,181,-298
learned_spike,learned_spike,0.5,5,0.75,0.05,0.0,1.0,2533,78.66842699968402,526.1060670000006,49.14213562373098,181,-298
none,none,0.35,0,0.0,0.0,0.0,1.0,2538,77.06947400038189,524.5071140006985,49.14213562373098,181,-293
learned_spike,learned_spike,0.5,3,0.5,0.1,0.0,1.0,2539,75.23399399997288,522.6716340002895,49.14213562373098,181,-292
learned_spike,learned_spike,0.5,3,0.5,0.2,0.0,1.0,2539,77.25843100070051,524.6960710010171,49.14213562373098,181,-292
learned_spike,learned_spike,0.5,3,0.5,0.05,0.0,1.0,2539,78.52071199977217,525.9583520000888,49.14213562373098,181,-292
learned_spike,learned_spike,0.5,3,0.75,0.05,0.0,1.0,2540,77.16948500001308,524.6071250003297,49.14213562373098,181,-291
learned_spike,learned_spike,0.5,3,0.75,0.2,0.0,1.0,2540,77.44400600040535,524.881646000722,49.14213562373098,181,-291
learned_spike,learned_spike,0.5,3,0.75,0.1,0.0,1.0,2540,79.11065099960979,526.5482909999264,49.14213562373098,181,-291
learned_spike,learned_spike,0.5,3,1.0,0.2,0.0,1.0,2547,70.12954600031662,517.5671860006332,49.14213562373098,181,-284
learned_spike,learned_spike,0.5,3,1.0,0.05,0.0,1.0,2547,73.07850300003338,520.51614300035,49.14213562373098,181,-284
learned_spike,learned_spike,0.5,3,1.0,0.1,0.0,1.0,2547,77.44161199934751,524.8792519996641,49.14213562373098,181,-284
learned_spike_safe,learned_spike_safe,0.5,5,1.0,0.2,0.15,0.5,2552,69.56994699976349,517.0075870000801,49.14213562373098,181,-279
learned_spike_safe,learned_spike_safe,0.5,5,1.0,0.05,0.15,0.5,2552,78.8102059996163,526.2478459999329,49.14213562373098,181,-279
learned_spike_safe,learned_spike_safe,0.5,5,1.0,0.1,0.15,0.5,2552,138.75880900013726,586.1964490004539,49.14213562373098,181,-279
learned_spike_safe,learned_spike_safe,0.5,5,1.0,0.2,0.2,0.5,2559,69.67716300005122,517.1148030003678,49.14213562373098,181,-272
learned_spike_safe,learned_spike_safe,0.5,5,1.0,0.05,0.2,0.5,2559,74.20908899985079,521.6467290001674,49.14213562373098,181,-272
learned_spike_safe,learned_spike_safe,0.5,5,1.0,0.1,0.2,0.5,2559,92.33279500040226,539.7704350007189,49.14213562373098,181,-272
learned_spike_safe,learned_spike_safe,0.5,5,0.75,0.1,0.15,0.5,2561,69.66955700045219,517.1071970007688,49.14213562373098,181,-270
learned_spike_safe,learned_spike_safe,0.5,5,0.75,0.1,0.2,0.5,2561,69.74696099950961,517.1846009998262,49.14213562373098,181,-270
learned_spike_safe,learned_spike_safe,0.5,5,0.75,0.2,0.2,0.5,2561,70.67792999987432,518.1155700001909,49.14213562373098,181,-270
learned_spike_safe,learned_spike_safe,0.5,5,0.75,0.2,0.15,0.5,2561,71.33555399923353,518.7731939995501,49.14213562373098,181,-270
learned_spike_safe,learned_spike_safe,0.5,5,0.75,0.05,0.15,0.5,2561,77.86765200035006,525.3052920006667,49.14213562373098,181,-270
learned_spike_safe,learned_spike_safe,0.5,5,0.75,0.05,0.2,0.5,2561,105.12953400029801,552.5671740006146,49.14213562373098,181,-270
learned_spike_safe,learned_spike_safe,0.5,5,0.5,0.2,0.15,0.5,2565,66.35737800024799,513.7950180005646,49.14213562373098,181,-266
learned_spike_safe,learned_spike_safe,0.5,5,0.5,0.1,0.15,0.5,2565,68.06966200019815,515.5073020005148,49.14213562373098,181,-266
learned_spike_safe,learned_spike_safe,0.5,5,0.5,0.2,0.2,0.5,2565,68.4133960003237,515.8510360006403,49.14213562373098,181,-266
learned_spike_safe,learned_spike_safe,0.5,5,0.5,0.05,0.2,0.5,2565,74.9504089999391,522.3880490002557,49.14213562373098,181,-266
learned_spike_safe,learned_spike_safe,0.5,5,0.5,0.05,0.15,0.5,2565,75.56555100018159,523.0031910004982,49.14213562373098,181,-266
learned_spike_safe,learned_spike_safe,0.5,5,0.5,0.1,0.2,0.5,2565,77.2115859999758,524.6492260002924,49.14213562373098,181,-266
learned_spike_safe,learned_spike_safe,0.5,3,0.75,0.2,0.15,0.5,2572,65.32537299972319,512.7630130000398,49.14213562373098,181,-259
learned_spike_safe,learned_spike_safe,0.5,3,0.75,0.05,0.2,0.5,2572,73.13935999991372,520.5770000002303,49.14213562373098,181,-259
learned_spike_safe,learned_spike_safe,0.5,3,0.75,0.05,0.15,0.5,2572,76.10934399963298,523.5469839999496,49.14213562373098,181,-259
learned_spike_safe,learned_spike_safe,0.5,3,0.75,0.2,0.2,0.5,2572,76.65165000071283,524.0892900010294,49.14213562373098,181,-259
learned_spike_safe,learned_spike_safe,0.5,3,0.75,0.1,0.15,0.5,2572,79.7371970002132,527.1748370005298,49.14213562373098,181,-259
learned_spike_safe,learned_spike_safe,0.5,3,0.75,0.1,0.2,0.5,2572,81.60840399978042,529.046044000097,49.14213562373098,181,-259
learned_spike_safe,learned_spike_safe,0.5,3,1.0,0.05,0.2,0.5,2573,70.39987100051803,517.8375110008346,49.14213562373098,181,-258
learned_spike_safe,learned_spike_safe,0.5,3,1.0,0.2,0.15,0.5,2573,72.03760399988823,519.4752440002048,49.14213562373098,181,-258
learned_spike_safe,learned_spike_safe,0.5,3,1.0,0.2,0.2,0.5,2573,77.93213599961746,525.3697759999341,49.14213562373098,181,-258
learned_spike_safe,learned_spike_safe,0.5,3,1.0,0.05,0.15,0.5,2573,79.59358500011149,527.0312250004281,49.14213562373098,181,-258
learned_spike_safe,learned_spike_safe,0.5,3,1.0,0.1,0.2,0.5,2573,80.73994599999423,528.1775860003108,49.14213562373098,181,-258
learned_spike_safe,learned_spike_safe,0.5,3,1.0,0.1,0.15,0.5,2573,81.41290999992634,528.850550000243,49.14213562373098,181,-258
learned_spike_safe,learned_spike_safe,0.5,3,0.5,0.1,0.2,0.5,2574,68.75510200006829,516.1927420003849,49.14213562373098,181,-257
learned_spike_safe,learned_spike_safe,0.5,3,0.5,0.2,0.2,0.5,2574,71.14587500018388,518.5835150005005,49.14213562373098,181,-257
learned_spike_safe,learned_spike_safe,0.5,3,0.5,0.05,0.15,0.5,2574,72.4858880003012,519.9235280006178,49.14213562373098,181,-257
learned_spike_safe,learned_spike_safe,0.5,3,0.5,0.1,0.15,0.5,2574,72.74076599969703,520.1784060000136,49.14213562373098,181,-257
learned_spike_safe,learned_spike_safe,0.5,3,0.5,0.2,0.15,0.5,2574,75.94733699988865,523.3849770002053,49.14213562373098,181,-257
learned_spike_safe,learned_spike_safe,0.5,3,0.5,0.05,0.2,0.5,2574,75.99376799953461,523.4314079998512,49.14213562373098,181,-257
learned,learned,0.5,0,0.0,0.0,0.0,1.0,2642,74.08763700004783,521.5252770003644,49.14213562373098,181,-189
none,none,0.5,0,0.0,0.0,0.0,1.0,2661,80.76110299953143,528.198742999848,49.14213562373098,181,-170
learned_spike,learned_spike,0.75,5,1.0,0.05,0.0,1.0,2719,82.95915899998363,530.3967990003002,49.14213562373098,181,-112
learned_spike,learned_spike,0.75,5,1.0,0.1,0.0,1.0,2719,91.85970700036705,539.2973470006837,49.14213562373098,181,-112
learned_spike,learned_spike,0.75,5,1.0,0.2,0.0,1.0,2719,94.89745600058086,542.3350960008975,49.14213562373098,181,-112
learned_spike,learned_spike,0.75,5,0.5,0.05,0.0,1.0,2720,77.63220700053353,525.0698470008501,49.14213562373098,181,-111
learned_spike,learned_spike,0.75,5,0.5,0.2,0.0,1.0,2720,79.75265299955936,527.190292999876,49.14213562373098,181,-111
learned_spike,learned_spike,0.75,5,0.5,0.1,0.0,1.0,2720,84.5036569999138,531.9412970002304,49.14213562373098,181,-111
learned_spike,learned_spike,0.75,5,0.75,0.05,0.0,1.0,2723,73.96457699996972,521.4022170002863,49.14213562373098,181,-108
learned_spike,learned_spike,0.75,5,0.75,0.2,0.0,1.0,2723,81.21905900043203,528.6566990007486,49.14213562373098,181,-108
learned_spike,learned_spike,0.75,5,0.75,0.1,0.0,1.0,2723,114.44555999969452,561.8832000000111,49.14213562373098,181,-108
learned_spike,learned_spike,0.75,3,1.0,0.1,0.0,1.0,2775,78.30483300040214,525.7424730007187,49.14213562373098,181,-56
learned_spike,learned_spike,0.75,3,1.0,0.2,0.0,1.0,2775,81.42687599956844,528.864515999885,49.14213562373098,181,-56
learned_spike,learned_spike,0.75,3,1.0,0.05,0.0,1.0,2775,84.36064200031979,531.7982820006364,49.14213562373098,181,-56
learned_spike_safe,learned_spike_safe,0.75,5,0.5,0.05,0.15,0.5,2859,80.75149499927647,528.1891349995931,49.14213562373098,181,28
learned_spike_safe,learned_spike_safe,0.75,5,0.5,0.05,0.2,0.5,2859,82.60470099958184,530.0423409998984,49.14213562373098,181,28
learned_spike_safe,learned_spike_safe,0.75,5,0.5,0.1,0.15,0.5,2859,83.6439380000229,531.0815780003395,49.14213562373098,181,28
learned_spike_safe,learned_spike_safe,0.75,5,0.5,0.2,0.2,0.5,2859,89.45504500024981,536.8926850005664,49.14213562373098,181,28
learned_spike_safe,learned_spike_safe,0.75,5,0.5,0.2,0.15,0.5,2859,90.55939400059287,537.9970340009095,49.14213562373098,181,28
learned_spike_safe,learned_spike_safe,0.75,5,0.5,0.1,0.2,0.5,2859,92.09155200005625,539.5291920003729,49.14213562373098,181,28
learned_spike,learned_spike,1.0,5,1.0,0.2,0.0,1.0,2867,80.622184999811,528.0598250001276,49.14213562373098,181,36
learned_spike,learned_spike,1.0,5,1.0,0.05,0.0,1.0,2867,83.03282500037312,530.4704650006897,49.14213562373098,181,36
learned_spike,learned_spike,1.0,5,1.0,0.1,0.0,1.0,2867,88.86419400005252,536.3018340003691,49.14213562373098,181,36
learned_spike_safe,learned_spike_safe,0.75,5,0.75,0.05,0.15,0.5,2872,80.49978600047325,527.9374260007899,49.14213562373098,181,41
learned_spike_safe,learned_spike_safe,0.75,5,0.75,0.2,0.15,0.5,2872,84.64857099988876,532.0862110002054,49.14213562373098,181,41
learned_spike_safe,learned_spike_safe,0.75,5,0.75,0.05,0.2,0.5,2872,89.62797299955128,537.0656129998679,49.14213562373098,181,41
learned_spike_safe,learned_spike_safe,0.75,5,0.75,0.2,0.2,0.5,2872,91.30686899970897,538.7445090000256,49.14213562373098,181,41
learned_spike_safe,learned_spike_safe,0.75,5,0.75,0.1,0.2,0.5,2872,107.28029899928515,554.7179389996018,49.14213562373098,181,41
learned_spike_safe,learned_spike_safe,0.75,5,0.75,0.1,0.15,0.5,2872,115.90713199984748,563.3447720001641,49.14213562373098,181,41
learned,learned,0.75,0,0.0,0.0,0.0,1.0,2879,79.27500599998893,526.7126460003055,49.14213562373098,181,48
learned_spike,learned_spike,1.0,5,0.75,0.2,0.0,1.0,2884,78.48744000057195,525.9250800008886,49.14213562373098,181,53
learned_spike,learned_spike,1.0,5,0.75,0.1,0.0,1.0,2884,78.59578199986572,526.0334220001823,49.14213562373098,181,53
learned_spike,learned_spike,1.0,5,0.75,0.05,0.0,1.0,2884,80.22529699974257,527.6629370000592,49.14213562373098,181,53
learned_spike_safe,learned_spike_safe,0.75,5,1.0,0.1,0.15,0.5,2887,83.16721800019877,530.6048580005154,49.14213562373098,181,56
learned_spike_safe,learned_spike_safe,0.75,5,1.0,0.05,0.15,0.5,2887,85.8468480000738,533.2844880003904,49.14213562373098,181,56
learned_spike_safe,learned_spike_safe,0.75,5,1.0,0.2,0.2,0.5,2887,86.5035099996021,533.9411499999187,49.14213562373098,181,56
learned_spike_safe,learned_spike_safe,0.75,5,1.0,0.2,0.15,0.5,2887,87.95761999954266,535.3952599998593,49.14213562373098,181,56
learned_spike_safe,learned_spike_safe,0.75,5,1.0,0.05,0.2,0.5,2887,90.81109700036905,538.2487370006857,49.14213562373098,181,56
learned_spike_safe,learned_spike_safe,0.75,5,1.0,0.1,0.2,0.5,2887,109.36084300010407,556.7984830004207,49.14213562373098,181,56
none,none,0.75,0,0.0,0.0,0.0,1.0,2894,87.54764900004375,534.9852890003604,49.14213562373098,181,63
learned_spike_safe,learned_spike_safe,0.75,3,1.0,0.05,0.15,0.5,2911,80.12722700004815,527.5648670003648,49.14213562373098,181,80
learned_spike_safe,learned_spike_safe,0.75,3,1.0,0.2,0.15,0.5,2911,80.60857600048621,528.0462160008028,49.14213562373098,181,80
learned_spike_safe,learned_spike_safe,0.75,3,1.0,0.05,0.2,0.5,2911,80.89656999982253,528.3342100001391,49.14213562373098,181,80
learned_spike_safe,learned_spike_safe,0.75,3,1.0,0.1,0.2,0.5,2911,81.25464499971713,528.6922850000337,49.14213562373098,181,80
learned_spike_safe,learned_spike_safe,0.75,3,1.0,0.1,0.15,0.5,2911,82.49900200007687,529.9366420003935,49.14213562373098,181,80
learned_spike_safe,learned_spike_safe,0.75,3,1.0,0.2,0.2,0.5,2911,107.6789610006017,555.1166010009183,49.14213562373098,181,80
learned_spike,learned_spike,0.75,3,0.5,0.1,0.0,1.0,2921,81.0408119996282,528.4784519999448,49.14213562373098,181,90
learned_spike,learned_spike,0.75,3,0.5,0.2,0.0,1.0,2921,82.03805099947203,529.4756909997886,49.14213562373098,181,90
learned_spike,learned_spike,0.75,3,0.5,0.05,0.0,1.0,2921,83.15875399966899,530.5963939999856,49.14213562373098,181,90
learned_spike_safe,learned_spike_safe,0.75,3,0.75,0.1,0.2,0.5,2921,83.31478899981448,530.7524290001311,49.34924240491752,181,90
learned_spike_safe,learned_spike_safe,0.75,3,0.75,0.05,0.2,0.5,2921,83.8315999999395,531.2692400002561,49.34924240491752,181,90
learned_spike_safe,learned_spike_safe,0.75,3,0.75,0.2,0.2,0.5,2921,83.95370400012325,531.3913440004399,49.34924240491752,181,90
learned_spike_safe,learned_spike_safe,0.75,3,0.75,0.2,0.15,0.5,2921,86.24767699984659,533.6853170001632,49.34924240491752,181,90
learned_spike_safe,learned_spike_safe,0.75,3,0.75,0.05,0.15,0.5,2921,86.84684499985451,534.2844850001711,49.34924240491752,181,90
learned_spike_safe,learned_spike_safe,0.75,3,0.75,0.1,0.15,0.5,2921,87.56420600002457,535.0018460003412,49.34924240491752,181,90
learned_spike_safe,learned_spike_safe,0.75,3,0.5,0.1,0.15,0.5,2922,80.88234400020156,528.3199840005182,49.34924240491752,181,91
learned_spike_safe,learned_spike_safe,0.75,3,0.5,0.1,0.2,0.5,2922,81.54000000013184,528.9776400004484,49.34924240491752,181,91
learned_spike_safe,learned_spike_safe,0.75,3,0.5,0.05,0.2,0.5,2922,85.66929199969309,533.1069320000097,49.34924240491752,181,91
learned_spike_safe,learned_spike_safe,0.75,3,0.5,0.05,0.15,0.5,2922,87.54398000019137,534.981620000508,49.34924240491752,181,91
learned_spike_safe,learned_spike_safe,0.75,3,0.5,0.2,0.15,0.5,2922,89.17520100021648,536.6128410005331,49.34924240491752,181,91
